#size: 780 23																						
# Age	Height (cm)	Weight (kg)	Total fat	Visceral fat	BMI	SF Body	SF Trunk	SF Arms	SF Legs	SM Body	SM Trunk	SM Arms	SM Legs	Shoulder R	Shoulder L	Rib	Waist	Thigh R	Thigh L	Flexion Angle (deg)	Extension (cm)	Force due to extension (N)
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	5	1.25	23
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	10	2.75	32
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	15	4.25	44
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	20	5.5	50
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	25	6.5	65
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	30	8	80
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	35	9	89
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	40	9.75	103
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	45	11	140
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	50	11.5	145
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	55	13	155
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	60	14.25	180
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	0	0	13
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	5	1.25	17
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	10	2.75	22
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	15	4.25	40
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	20	5.5	49
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	25	6.5	58
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	30	8	75
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	35	9	91
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	40	9.75	99
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	45	11	121
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	50	11.5	127
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	55	13	160
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	60	14.25	185
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	0	0	10
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	5	1.25	15
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	10	2.75	18
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	15	4.25	33
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	20	5.5	45
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	25	6.5	54
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	30	8	67
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	35	9	74
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	40	9.75	85
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	45	11	104
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	50	11.5	123
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	55	13	135
28	174	71.3	24.6	7.5	23.6	16.9	15	24.8	24.6	32.3	25	38.4	49.6	54	56	16	52	28	26	60	14.25	155
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	0	0	15
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	5	1	24
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	10	2.25	33
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	15	3.75	45
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	20	4.75	52
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	25	5.5	59
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	30	6.75	78
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	35	8.5	86
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	40	9.5	102
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	45	10.25	107
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	50	11.75	132
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	55	12.25	140
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	60	13.5	159
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	0	0	15
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	5	1	18
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	10	2.25	32
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	15	3.75	36
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	20	4.75	41
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	25	5.5	56
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	30	6.75	68
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	35	8.5	72
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	40	9.5	88
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	45	10.25	90
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	50	11.75	120
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	55	12.25	127
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	60	13.5	128
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	0	0	20
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	5	1	24
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	10	2.25	31
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	15	3.75	38
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	20	4.75	45
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	25	5.5	55
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	30	6.75	66
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	35	8.5	75
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	40	9.5	92
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	45	10.25	95
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	50	11.75	111
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	55	12.25	115
53	168	67.6	26.7	10	24	18.3	16.3	24.6	24.8	29.2	22.1	36	46.6	50	50	22	48	22	26	60	13.5	136
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	0	0	14
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	5	1.25	20
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	10	2	25
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	15	2.75	47
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	20	3.5	53
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	25	4.5	61
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	30	5.25	83
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	35	9.25	115
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	40	10	127
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	45	10.75	141
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	50	11	145
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	55	11.5	165
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	60	12.75	187
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	0	0	20
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	5	1.25	30
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	10	2	36
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	15	2.75	41
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	20	3.5	55
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	25	4.5	58
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	30	5.25	67
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	35	9.25	87
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	40	10	95
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	45	10.75	135
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	50	11	157
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	55	11.5	125
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	60	12.75	170
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	0	0	9
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	5	1.25	18
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	10	2	26
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	15	2.75	33
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	20	3.5	45
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	25	4.5	60
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	30	5.25	71
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	35	9.25	78
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	40	10	92
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	45	10.75	107
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	50	11	134
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	55	11.5	146
25	160	48.6	19.8	3	19	13.2	11.2	20.3	19.7	33.8	27.4	40.6	51	52	48	20	48	30	24	60	12.75	149
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	0	0	17
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	5	1	21
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	10	2.75	27
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	15	4	36
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	20	5.5	49
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	25	7	64
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	30	9	75
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	35	10.25	91
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	40	11.5	102
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	45	13.25	105
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	50	15	132
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	55	15.75	154
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	60	16.5	172
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	0	0	16
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	5	1	17
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	10	2.75	24
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	15	4	33
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	20	5.5	51
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	25	7	55
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	30	9	65
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	35	10.25	73
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	40	11.5	85
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	45	13.25	98
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	50	15	118
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	55	15.75	135
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	60	16.5	161
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	0	0	12
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	5	1	18
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	10	2.75	26
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	15	4	38
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	20	5.5	47
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	25	7	65
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	30	9	73
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	35	10.25	82
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	40	11.5	103
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	45	13.25	118
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	50	15	137
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	55	15.75	132
26	180	80.9	23.3	8.5	25	16.3	14.7	23.1	22.9	33.3	26.1	38.2	50.6	50	52	22	52	26	28	60	16.5	160
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	0	0	15
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	5	0.75	23
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	10	1.5	26
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	15	2.5	27
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	20	3.4	27
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	25	5.25	37
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	30	6.25	44
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	35	7.75	50
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	40	8.25	55
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	45	9.25	67
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	50	10.75	69
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	55	12	88
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	60	13.25	92
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	0	0	15
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	5	0.75	17
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	10	1.5	18
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	15	2.5	21
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	20	3.4	29
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	25	5.25	33
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	30	6.25	37
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	35	7.75	45
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	40	8.25	52
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	45	9.25	72
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	50	10.75	85
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	55	12	103
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	60	13.25	127
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	0	0	15
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	5	0.75	19
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	10	1.5	20
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	15	2.5	24
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	20	3.4	26
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	25	5.25	33
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	30	6.25	43
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	35	7.75	46
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	40	8.25	61
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	45	9.25	63
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	50	10.75	72
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	55	12	77
25	177	65.9	14	4.5	21	9.9	8.5	15.2	14.1	37	31.5	41.4	54.1	50	52	22	52	26	30	60	13.25	88
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	0	0	9
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	5	1.25	15
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	10	2.5	22
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	15	3.75	37
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	20	4.5	39
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	25	5.75	56
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	30	7.5	84
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	35	8.75	89
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	40	10.5	133
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	45	12.75	135
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	50	14.25	161
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	55	15	162
25	175	92.8	27.5	14	30.3	19.8	18.3	26.3	26.5	31.4	23.4	36	48.7	50	52	26	32	30	32	60	16	173
